year,region,exposure.code,coastal.code,latitude,longitude,depth,crust,understory,kelp,urchin,month,day,survey,site
2004,MDI,3,4,44.1355,-68.4031,5,64.5,53,87,0,6,8,dmr,115
2004,MDI,4,4,44.1935,-68.3212,5,65,61,90,0,6,8,dmr,120
2004,MDI,4,3,44.2336,-68.258,5,47.5,42,90.5,0,6,8,dmr,121
2004,MDI,4,4,44.1436,-68.2528,5,39,20,99.5,0,6,8,dmr,117
2004,MDI,3,3,44.2786,-68.2199,5,64,47.5,93.5,8.6,6,8,dmr,125
2004,MDI,3,3,44.2963,-68.2071,5,59,6,56.5,18.6,6,8,dmr,124
2004,MDI,3,3,44.3636,-68.1757,5,76,19,92,8.7,6,16,dmr,140
2004,MDI,3,3,44.3456,-68.1731,5,72,30.5,67.5,12,6,16,dmr,141
2004,MDI,2,2,44.4174,-68.1349,5,25.5,73,54.5,3.7,6,16,dmr,149
2004,MDI,5,3,44.3313,-68.0515,5,74.5,58.5,46,15.1,6,16,dmr,146
2004,Downeast,4,3,44.3896,-68.0124,5,85.5,35.5,99,0,6,15,dmr,138
2004,Downeast,5,5,44.3669,-67.9976,5,80,51.5,89.5,4.2,6,15,dmr,137
2004,Downeast,3,3,44.3937,-67.961,5,85.5,23,99,0,6,15,dmr,136
2004,Downeast,2,2,44.4206,-67.9489,5,48,30.5,27.5,1.6,6,15,dmr,134
2004,Downeast,2,3,44.4026,-67.9477,5,64,39.5,99.5,0,6,15,dmr,135
2004,Downeast,3,4,44.407,-67.9229,5,42,66.5,60,0.6,6,15,dmr,132
2004,Downeast,4,4,44.4066,-67.8728,5,75,32,94,0.1,6,23,dmr,153
2004,Downeast,4,4,44.4737,-67.8037,5,72.5,31,94.5,0.7,6,23,dmr,151
2004,Downeast,3,4,44.4684,-67.7331,5,46.5,56.5,97,0,6,23,dmr,159
2004,Downeast,3,3,44.4956,-67.7199,5,53.5,53.5,90,0,6,23,dmr,158
2004,Downeast,5,5,44.4371,-67.7149,5,51.5,35.5,95,0,6,23,dmr,154
2004,Downeast,2,3,44.5044,-67.6862,5,61,48.5,89,0,6,23,dmr,157
2004,Downeast,4,4,44.4594,-67.6769,5,65,35.5,100,0,6,23,dmr,155
2004,Downeast,2,2,44.5296,-67.5366,5,43,39,98,6.5,6,24,dmr,175
2004,Downeast,2,2,44.5155,-67.5307,5,34.5,61.5,94,0.3,6,24,dmr,174
2004,Downeast,3,3,44.5559,-67.5233,5,52.5,55,96.5,0.1,6,29,dmr,176
2004,Downeast,3,4,44.5025,-67.5121,5,46.5,72,100,0,6,24,dmr,173
2004,Downeast,3,4,44.5763,-67.3959,5,36,77.5,83,0.8,6,29,dmr,183
2004,Downeast,3,3,44.6245,-67.3679,5,93,22.5,63,1.6,6,29,dmr,185
2004,Downeast,2,3,44.6279,-67.2527,5,66.5,37,76.5,3.3,6,29,dmr,187
2004,Downeast,4,3,44.6391,-67.2123,5,26.5,77,47,0,6,29,dmr,189
2004,Downeast,3,3,44.6461,-67.1912,5,59.5,49.5,89,0.6,6,29,dmr,190
2004,Downeast,3,3,44.6713,-67.1545,5,86.5,17.5,87,10.4,6,30,dmr,192
2004,Downeast,5,5,44.5281,-67.0965,5,43.5,83.5,89.5,0,6,30,dmr,195
2004,Downeast,5,5,44.5386,-67.0864,5,60.5,70,81,1.8,6,30,dmr,193
2004,Downeast,3,3,44.7725,-67.0185,5,83,12.5,51.5,16.3,6,30,dmr,198
2005,York,4,3,43.0672,-70.6614,5,52.5,87,11,0,5,12,dmr,1
2005,York,4,3,43.1081,-70.6318,5,37.5,93,3.5,0.1,5,12,dmr,2
2005,York,4,3,43.2258,-70.579,5,36.5,56,54,0,5,12,dmr,5
2005,York,4,3,43.4406,-70.3318,5,37.5,67,50.5,0,5,12,dmr,8
2005,Casco Bay,4,4,43.6317,-70.181,5,23.5,76,30,0,5,13,dmr,10
2005,Casco Bay,5,4,43.5555,-70.155,5,74.5,34.5,49,0,5,13,dmr,9
2005,Casco Bay,2,3,43.7029,-70.1238,5,19,58,79.5,0,5,13,dmr,12
2005,Casco Bay,4,4,43.6961,-70.0768,5,27,70,44.5,0,5,13,dmr,14
2005,Casco Bay,3,4,43.7102,-70.0336,5,29,77,46.5,0,5,13,dmr,15
2005,Casco Bay,3,2,43.7475,-69.9286,5,27,63.5,24,0,5,17,dmr,17
2005,Casco Bay,3,2,43.7566,-69.91,5,14.5,29,50.5,0.1,5,17,dmr,16
2005,Casco Bay,4,3,43.6988,-69.8349,5,74,73,30.5,0,5,17,dmr,19
2005,Midcoast,2,2,43.8563,-69.7062,5,15.5,84.5,54.5,0,5,17,dmr,22
2005,Midcoast,3,3,43.8115,-69.6252,5,34.5,88,14.5,0,5,18,dmr,23
2005,Midcoast,4,4,43.7891,-69.5997,5,19.5,87,23.5,0.2,5,18,dmr,25
2005,Midcoast,4,4,43.7937,-69.5726,5,69.5,49.5,33,0,5,18,dmr,26
2005,Midcoast,4,4,43.8163,-69.5506,5,48,62.5,81.5,0,5,18,dmr,28
2005,Midcoast,2,2,43.8698,-69.5336,5,30,82,57,0,5,18,dmr,29
2005,Midcoast,3,3,43.8389,-69.5154,5,48.5,80.5,41,0,5,19,dmr,31
2005,Midcoast,4,4,43.8616,-69.4452,5,9.5,85.5,20.5,0,5,19,dmr,37
2005,Midcoast,3,3,43.8887,-69.4409,5,29.5,91,37,0,5,19,dmr,36
2005,Midcoast,2,2,43.9293,-69.4081,5,14,86.5,72,0,5,19,dmr,35
2005,Midcoast,3,2,43.9024,-69.3828,5,33.5,72.5,88,0,5,19,dmr,33
2005,Midcoast,3,4,43.8891,-69.3019,5,53.5,65.5,65.5,0,5,28,dmr,41
2005,Midcoast,2,4,43.8711,-69.2962,5,39,53,82,0,5,28,dmr,40
2005,Midcoast,3,4,43.8891,-69.2894,5,66.5,53.5,53.5,10.1,5,28,dmr,42
2005,Penobscot Bay,4,4,43.9119,-69.2212,5,83.5,22,84,0.1,5,28,dmr,45
2005,Penobscot Bay,4,4,43.9209,-69.2123,5,88.5,6.5,50.5,25.5,5,28,dmr,44
2005,Penobscot Bay,4,4,43.8717,-69.1205,5,79,21.5,98.5,0.5,5,29,dmr,47
2005,Penobscot Bay,3,3,43.9798,-69.0903,5,72.5,54,89,0.4,5,29,dmr,54
2005,Penobscot Bay,4,4,43.9709,-69.0653,5,77.5,49,80.5,0,5,29,dmr,53
2005,Penobscot Bay,3,4,43.9934,-69.0591,5,71,80.5,53.5,0.4,5,29,dmr,52
2005,Penobscot Bay,4,4,43.9125,-69.0282,5,86.5,46.5,84.5,0,5,29,dmr,50
2005,Penobscot Bay,5,4,44.0256,-68.8532,5,68,57.5,64,0.1,5,31,dmr,63
2005,Penobscot Bay,2,2,44.2282,-68.8466,5,70,57,65,1.3,5,31,dmr,57
2005,Penobscot Bay,2,2,44.2819,-68.7901,5,78,19.5,83.5,1,5,31,dmr,58
2005,Penobscot Bay,5,5,44.0164,-68.7597,5,13.5,4.5,53.5,0,5,31,dmr,61
2005,Penobscot Bay,2,2,44.264,-68.7545,5,59.5,13.5,98.5,0,5,31,dmr,59
2005,Penobscot Bay,2,2,44.1103,-68.6594,5,86.5,26,15.5,2.2,6,2,dmr,74
2005,Penobscot Bay,4,4,44.0513,-68.5974,5,51.5,63,65.5,0,6,1,dmr,65
2005,MDI,4,4,44.0648,-68.5848,5,76,41.5,91,0,6,1,dmr,66
2005,MDI,3,4,44.0466,-68.5598,5,75.5,42.5,93,0,6,1,dmr,64
2005,MDI,4,4,44.0871,-68.5596,5,21.5,48.5,68.5,0,6,1,dmr,67
2005,MDI,2,3,44.1681,-68.559,5,3,73,15.5,0,6,2,dmr,72
2005,MDI,3,4,44.1238,-68.5212,5,57.5,54,98.5,0,6,1,dmr,69
2005,MDI,2,3,44.1858,-68.5088,5,8.5,83,17.5,0,6,1,dmr,71
2005,MDI,5,4,44.1133,-68.445,5,84.5,26,98.5,0,6,11,dmr,83
2005,MDI,3,4,44.1399,-68.378,5,88,33,92,0,6,11,dmr,84
2005,MDI,2,2,44.2299,-68.3682,5,58.5,15,91.5,0,6,12,dmr,90
2005,MDI,5,4,44.1036,-68.3432,5,91.5,26.5,92,2,6,11,dmr,81
2005,MDI,4,4,44.1576,-68.3339,5,42,46.5,78,0,6,12,dmr,87
2005,MDI,4,3,44.225,-68.2825,5,88,7,97.5,0,6,11,dmr,79
2005,MDI,4,4,44.1526,-68.2539,5,80,40,97,3.5,6,11,dmr,80
2005,MDI,2,2,44.464,-68.2354,5,79.5,16,20,16.1,6,15,dmr,102
2005,MDI,2,3,44.2649,-68.2201,5,80.5,45.5,81.5,0,6,11,dmr,78
2005,MDI,4,3,44.3099,-68.1869,5,91.5,18.5,62,12.8,6,11,dmr,77
2005,MDI,1,2,44.3892,-68.1861,5,79.5,27.7,96,2.2,6,15,dmr,108
2005,MDI,2,2,44.3814,-68.144,5,44,12,77,0,6,15,dmr,107
2005,MDI,2,2,44.3992,-68.1109,5,94,11,56,45.3,6,15,dmr,104
2005,MDI,3,3,44.3631,-68.0932,5,79.5,38,89,6.6,6,15,dmr,106
2005,Downeast,3,3,44.3492,-68.0429,5,76.5,51.5,79,0,6,14,dmr,100
2005,Downeast,3,3,44.3941,-68.0124,5,87.5,26.5,77,0.7,6,14,dmr,96
2005,Downeast,3,3,44.3939,-67.993,5,80.5,17,90.5,0.1,6,14,dmr,95
2005,Downeast,5,5,44.3668,-67.974,5,57.5,39,96,0.8,6,14,dmr,94
2005,Downeast,3,3,44.4115,-67.9298,5,69,52.5,88,0.4,6,14,dmr,92
2005,Downeast,4,3,44.3888,-67.9037,5,87.5,21.5,75,0,6,14,dmr,91
2005,Downeast,3,3,44.4335,-67.8535,5,50.5,60.5,58,0,6,20,dmr,110
2005,Downeast,4,3,44.4736,-67.7897,5,49,11,84,19.4,6,20,dmr,111
2005,Downeast,3,3,44.4823,-67.7444,5,72,40,90.5,0,6,20,dmr,113
2005,Downeast,5,4,44.4642,-67.7332,5,50.5,65,77.5,0.2,6,20,dmr,114
2005,Downeast,4,4,44.4775,-67.7016,5,89,40.5,91,2.7,6,20,dmr,116
2005,Downeast,3,4,44.4746,-67.6686,5,74.5,60,95.5,0,6,20,dmr,117
2005,Downeast,3,4,44.4677,-67.6321,5,66,61.5,65.5,3.3,6,20,dmr,118
2005,Downeast,3,4,44.4446,-67.5965,5,52,81,87,0,6,21,dmr,119
2005,Downeast,4,4,44.471,-67.5635,5,31.5,93,87,0,6,21,dmr,123
2005,Downeast,2,4,44.4751,-67.5398,5,57.5,86.5,93.5,0.8,6,21,dmr,122
2005,Downeast,2,3,44.565,-67.5275,5,53,66,98.5,1.1,6,21,dmr,128
2005,Downeast,3,3,44.5002,-67.5121,5,41.5,75,95.5,0.2,6,21,dmr,125
2005,Downeast,3,3,44.6005,-67.4467,5,38.5,87,86.5,0.5,6,22,dmr,131
2005,Downeast,5,4,44.5545,-67.4415,5,70.5,74,93.5,0.4,6,22,dmr,129
2005,Downeast,4,4,44.5856,-67.4155,5,31.5,73.5,98.5,0.3,6,22,dmr,132
2005,Downeast,3,4,44.5713,-67.3658,5,23,76,53,0,6,22,dmr,133
2005,Downeast,3,3,44.6343,-67.363,5,48.7,76.5,46,1.5,6,22,dmr,134
2005,Downeast,4,4,44.6108,-67.272,5,50,74,92.5,0.9,6,22,dmr,136
2005,Downeast,4,4,44.6281,-67.2372,5,66.5,63.5,96.5,0.4,6,27,dmr,137
2005,Downeast,4,3,44.6406,-67.199700000000007,5,29.5,32,25,0.6,6,27,dmr,139
2005,Downeast,4,3,44.688,-67.1408,5,83,23,58.5,24.4,6,27,dmr,140
2005,Downeast,4,3,44.7419,-67.0704,5,26,84.5,36.5,11.8,6,27,dmr,142
2006,York,4,3,43.1941,-70.5891,5,57.5,93.5,4,0.1,5,9,dmr,3
2006,Casco Bay,4,3,43.5547,-70.2165,5,44,69.5,42,0,5,9,dmr,6
2006,Casco Bay,4,3,43.636,-70.1994,5,18.5,58,49.5,0,5,9,dmr,7
2006,Casco Bay,4,4,43.6915,-70.0828,5,59.5,74.5,51,0,5,10,dmr,10
2006,Casco Bay,3,4,43.719,-70.0462,5,27.5,68.5,39,0,5,10,dmr,13
2006,Casco Bay,2,2,43.7821,-70.0411,5,3,16.5,0.5,2.7,5,10,dmr,11
2006,Casco Bay,5,5,43.6878,-70.0207,5,32.5,65,71,0,5,10,dmr,9
2006,Casco Bay,4,4,43.7192,-70.0087,5,35,82,11,0,5,10,dmr,14
2006,Casco Bay,5,4,43.7159,-69.9402,5,61.5,73,33.5,0.5,5,12,dmr,15
2006,Casco Bay,3,3,43.7565,-69.9355,5,29,58.5,75,0,5,12,dmr,16
2006,Casco Bay,2,2,43.7602,-69.9013,5,45,57,82.5,0,5,12,dmr,17
2006,Midcoast,4,3,43.7214,-69.8032,5,31,77,9.5,0,5,12,dmr,19
2006,Midcoast,4,4,43.761,-69.7224,5,43,70.5,48.5,0,5,12,dmr,20
2006,Midcoast,3,2,43.8203,-69.7065,5,34,67.5,54.5,0,5,12,dmr,21
2006,Midcoast,2,2,43.8744,-69.6818,5,31.5,26.5,98.5,1.4,5,13,dmr,28
2006,Midcoast,3,3,43.7934,-69.6513,5,66,70.5,30,0.2,5,13,dmr,24
2006,Midcoast,2,2,43.8287,-69.6167,5,17,77.5,47,0,5,13,dmr,27
2006,Midcoast,3,3,43.8116,-69.5936,5,39,64,19.5,0.1,5,16,dmr,29
2006,Midcoast,4,4,43.7576,-69.5868,5,55,65,30.5,0,5,13,dmr,26
2006,Midcoast,3,2,43.8523,-69.547,5,51,71,21,0,5,16,dmr,31
2006,Midcoast,3,2,43.8942,-69.4653,5,75,63.5,9,0,5,16,dmr,34
2006,Midcoast,4,3,43.8798,-69.414,5,56.5,75.5,29,0.7,5,16,dmr,35
2006,Midcoast,2,2,43.8937,-69.3746,5,19,79,15.5,0,5,16,dmr,38
2006,Midcoast,2,2,43.9116,-69.3146,5,28,61,53.5,0,5,16,dmr,37
2006,Midcoast,3,2,43.9071,-69.3083,5,20.5,54.5,61,0,5,17,dmr,45
2006,Midcoast,3,3,43.8846,-69.2894,5,66,71,27.5,0.9,5,17,dmr,44
2006,Penobscot Bay,3,3,43.948,-69.191,5,68.5,63.5,24,0,5,21,dmr,50
2006,Penobscot Bay,5,4,43.8445,-69.1709,5,57,64.5,52,0,5,21,dmr,46
2006,Penobscot Bay,3,3,43.9842,-69.1217,5,59.5,56,60,0,5,17,dmr,43
2006,Penobscot Bay,2,3,44.0114,-69.0779,5,69,20.5,66.5,3.8,5,17,dmr,42
2006,Penobscot Bay,3,3,44.016,-69.0407,5,54,76,27,2.5,5,17,dmr,40
2006,Penobscot Bay,3,3,44.0341,-69.0407,5,50.5,76.5,23,0,5,17,dmr,41
2006,Penobscot Bay,3,4,43.917,-69.0345,5,80.5,51.5,59.5,0.1,5,21,dmr,49
2006,Penobscot Bay,2,1,44.2904,-68.9858,5,93,1.5,0,15.2,5,27,dmr,55
2006,Penobscot Bay,3,4,44.0524,-68.9033,5,10,88,32.5,0,5,27,dmr,65
2006,Penobscot Bay,2,2,44.2878,-68.8295,5,84,23.5,37.5,17,5,27,dmr,59
2006,Penobscot Bay,2,2,44.2147,-68.8279,5,89.5,2,8,32.1,5,27,dmr,58
2006,Penobscot Bay,3,4,44.0122,-68.8098,5,31,52.5,69.5,0,5,27,dmr,64
2006,Penobscot Bay,3,3,44.0705,-68.774,5,42,60,81,0,5,27,dmr,62
2006,Penobscot Bay,2,2,44.2001,-68.7286,5,73,34,61.5,0.7,5,27,dmr,60
2006,Penobscot Bay,2,3,44.0427,-68.6477,5,66.5,33.5,57,0.5,5,28,dmr,75
2006,MDI,3,4,44.0377,-68.5741,5,39,58,81.7,0,5,28,dmr,67
2006,MDI,2,3,44.1817,-68.5714,5,46,100,1,0,5,28,dmr,72
2006,MDI,4,4,44.078,-68.5471,5,35.5,61.5,58,0,5,28,dmr,68
2006,MDI,2,3,44.1227,-68.4969,5,22,79,58,0,5,28,dmr,70
2006,MDI,2,2,44.3791,-68.4637,5,15.5,47.5,11,2.6,6,3,dmr,83
2006,MDI,2,2,44.2574,-68.4519,5,59.5,17.5,93.5,0,6,3,dmr,81
2006,MDI,3,4,44.1223,-68.4406,5,46.5,47,70,0.1,6,3,dmr,79
2006,MDI,1,2,44.3325,-68.4219,5,9.5,5,0,3.2,6,3,dmr,82
2006,MDI,4,4,44.1171,-68.3382,5,73.5,51.5,78,0,6,3,dmr,77
2006,MDI,3,3,44.225,-68.3082,5,88,40,45.5,0,6,3,dmr,85
2006,MDI,2,3,44.2816,-68.2693,5,44.5,12,41.5,0.1,6,4,dmr,86
2006,MDI,2,1,44.4678,-68.2676,5,77,5,88.5,9.9,6,18,dmr,108
2006,MDI,4,4,44.148,-68.2446,5,65,55,68,0,6,3,dmr,76
2006,MDI,2,2,44.4638,-68.23,5,74.5,16.5,18,7.2,6,18,dmr,107
2006,MDI,4,3,44.3065,-68.1934,5,67.5,71.5,23.5,0,6,4,dmr,88
2006,MDI,3,3,44.3411,-68.175,5,93,33.5,56.5,8.1,6,4,dmr,90
2006,MDI,2,2,44.4082,-68.1135,5,92,8,8,1.8,6,18,dmr,105
2006,MDI,3,3,44.363,-68.087,5,63.5,50.5,32.5,0,6,18,dmr,103
2006,MDI,4,3,44.354,-68.0763,5,82,46,78,0.1,6,18,dmr,102
2006,Downeast,4,3,44.3985,-67.9973,5,92.5,16,88,0,6,17,dmr,97
2006,Downeast,5,5,44.3668,-67.9823,5,87,18,78,3.8,6,17,dmr,96
2006,Downeast,4,3,44.3892,-67.961,5,95,12.5,80.5,0,6,17,dmr,95
2006,Downeast,3,3,44.3982,-67.9546,5,92,12.5,79.5,0,6,17,dmr,94
2006,Downeast,3,3,44.4116,-67.9418,5,82.08,18.5,81.5,0,6,17,dmr,93
2006,Downeast,3,3,44.4114,-67.9104,5,93.5,21.5,82.5,0,6,17,dmr,91
2006,Downeast,2,2,44.4471,-67.8595,5,30,63,47.5,0,6,29,dmr,110
2006,Downeast,3,3,44.4797,-67.8335,5,92.5,17,46.5,8.1,6,29,dmr,109
2006,Downeast,4,4,44.4423,-67.8258,5,77.5,36.5,68.5,0.5,6,29,dmr,112
2006,Downeast,2,3,44.4962,-67.7955,5,45.5,66,45,0,6,29,dmr,114
2006,Downeast,2,3,44.4994,-67.7582,5,71,38,44,0.3,6,29,dmr,115
2006,Downeast,3,4,44.4638,-67.6705,5,35.5,58.5,61.5,0,6,29,dmr,117
2006,Downeast,3,3,44.4863,-67.637,5,48,57.5,82.5,0,6,29,dmr,118
2006,Downeast,2,4,44.4589,-67.5989,5,72,68,80,0,6,30,dmr,119
2006,Downeast,2,2,44.5513,-67.5636,5,64.5,55.5,87.5,0,6,30,dmr,128
2006,Downeast,3,2,44.5609,-67.5503,5,63,65,74.5,0.3,6,30,dmr,127
2006,Downeast,2,2,44.5328,-67.5302,5,77.5,50,76,4.2,6,30,dmr,124
2006,Downeast,4,3,44.5554,-67.4921,5,63.5,61.5,81.5,2.5,6,30,dmr,126
2006,Downeast,3,3,44.5962,-67.4593,5,49,37.5,84.5,0,7,1,dmr,131
2006,Downeast,3,4,44.5636,-67.4461,5,52,47,91.5,0,7,1,dmr,130
2006,Downeast,3,3,44.6298,-67.3645,5,69,71,39.5,0.9,7,1,dmr,132
2006,Downeast,2,2,44.6472,-67.3317,5,32.5,56.5,64,0.4,7,1,dmr,133
2006,Downeast,3,3,44.6283,-67.2633,5,65.5,62,75.5,0.9,7,1,dmr,135
2006,Downeast,3,3,44.6413,-67.2454,5,44.5,47,47.5,1,7,1,dmr,136
2006,Downeast,5,3,44.6434,-67.1973,5,63.5,52,65,4,7,1,dmr,138
2006,Downeast,4,3,44.7021,-67.1156,5,78.5,45.5,64.5,0,7,2,dmr,139
2006,Downeast,4,3,44.7464,-67.0702,5,69.5,11.5,17,19.6,7,2,dmr,141
2006,Downeast,4,3,44.7857,-66.9992,5,90.5,7.5,10.5,11.8,7,2,dmr,143
2007,York,4,3,43.3337,-70.5075,5,62,68,31.5,0,5,7,dmr,4
2007,York,5,5,43.1191,-70.4783,5,84,60,1,33.1,5,7,dmr,2
2007,York,4,4,43.4807,-70.3576,5,17,77.5,7.5,0,5,7,dmr,7
2007,York,4,3,43.5368,-70.2894,5,19.5,9,98,0,5,7,dmr,8
2007,Casco Bay,4,3,43.6179,-70.2068,5,6,9,0.5,0,5,7,dmr,9
2007,Casco Bay,2,2,43.7311,-70.0832,5,21,69.5,35,0,5,8,dmr,11
2007,Casco Bay,4,3,43.7242,-69.9901,5,61.5,53,8.5,0,5,8,dmr,13
2007,Casco Bay,3,3,43.7484,-69.9626,5,29.5,59.5,55.5,0.2,5,8,dmr,14
2007,Casco Bay,3,3,43.7384,-69.9405,5,21,61,26,0,5,8,dmr,15
2007,Casco Bay,2,2,43.7656,-69.9097,5,21.5,42,87,0.3,5,8,dmr,16
2007,Casco Bay,2,2,43.7472,-69.8702,5,16,72.5,32.5,0,5,8,dmr,17
2007,Midcoast,2,1,43.8473,-69.6944,5,41,59.5,24.5,5.9,5,10,dmr,27
2007,Midcoast,2,1,43.8653,-69.6865,5,22,59,95.5,0,5,10,dmr,26
2007,Midcoast,3,2,43.8024,-69.6744,5,56,64,8.5,0,5,10,dmr,20
2007,Midcoast,2,2,43.8159,-69.6501,5,26.5,81,12,0,5,10,dmr,25
2007,Midcoast,2,2,43.8155,-69.6261,5,14.5,87.5,3,0,5,10,dmr,24
2007,Midcoast,4,4,43.7576,-69.6103,5,64,82.5,1,0,5,10,dmr,22
2007,Midcoast,3,3,43.8207,-69.5813,5,44,74.5,29,0,5,11,dmr,29
2007,Midcoast,4,4,43.7847,-69.5748,5,58.5,73.5,8,0,5,10,dmr,23
2007,Midcoast,4,3,43.848,-69.4945,5,66,49.5,4.5,0,5,11,dmr,33
2007,Midcoast,3,2,43.9112,-69.4303,5,35.5,56,68,0,5,11,dmr,35
2007,Midcoast,2,2,43.9789,-69.3706,5,23,55,39,0.2,5,11,dmr,36
2007,Midcoast,4,4,43.8799,-69.3532,5,47.5,76,14.5,0,5,14,dmr,46
2007,Midcoast,2,3,43.9162,-69.2829,5,21.5,88.5,8.5,0,5,14,dmr,45
2007,Midcoast,4,4,43.8712,-69.282,5,51,76,28.5,0,5,14,dmr,39
2007,Penobscot Bay,3,3,43.9163,-69.2275,5,54.9,55.5,18.5,0,5,17,dmr,48
2007,Penobscot Bay,3,3,43.9751,-69.1589,5,70.5,51,10.5,7.8,5,17,dmr,49
2007,Penobscot Bay,3,4,43.8626,-69.134,5,49,83,12.5,0,5,14,dmr,40
2007,Penobscot Bay,3,3,43.9752,-69.1279,5,37.5,66.5,51,0,5,17,dmr,50
2007,Penobscot Bay,3,3,43.9754,-69.0603,5,41.5,70.5,42.5,0,5,17,dmr,51
2007,Penobscot Bay,2,3,44.0159,-69.0591,5,37.5,70,29,0.4,5,17,dmr,53
2007,Penobscot Bay,3,3,44.0737,-69.0407,5,48,76.5,19,0,5,17,dmr,54
2007,Penobscot Bay,4,4,43.926,-69.0219,5,54,59,88,0,5,14,dmr,43
2007,Penobscot Bay,2,2,44.2009,-68.9406,5,35.5,69,4.5,3.3,5,26,dmr,56
2007,Penobscot Bay,2,2,44.1913,-68.885,5,69.5,23.5,14.5,13.8,5,26,dmr,57
2007,Penobscot Bay,2,2,44.2102,-68.8654,5,58,36,48,4.4,5,26,dmr,58
2007,Penobscot Bay,2,1,44.2597,-68.8591,5,53.5,31.5,24,11.6,5,26,dmr,60
2007,Penobscot Bay,2,1,44.2372,-68.8341,5,70.5,19,27.5,9.2,5,26,dmr,59
2007,Penobscot Bay,1,1,44.3724,-68.8086,5,85,1.5,12,10.9,5,26,dmr,61
2007,Penobscot Bay,1,2,44.1013,-68.8046,5,51,51.5,15,0,5,29,dmr,73
2007,Penobscot Bay,1,1,44.3819,-68.7771,5,78,14.5,23,0.2,5,26,dmr,62
2007,Penobscot Bay,4,4,44.0196,-68.6285,5,84,36.5,13,0,5,29,dmr,66
2007,Penobscot Bay,2,3,44.0828,-68.5972,5,63.5,52.5,17.5,0,5,29,dmr,68
2007,MDI,3,4,44.0603,-68.5848,5,28,53.5,70,0,5,29,dmr,67
2007,MDI,2,1,44.2705,-68.5233,5,65.5,4.5,5,2.8,6,7,dmr,78
2007,MDI,2,2,44.2262,-68.4898,5,47.5,60,23,0.3,6,7,dmr,79
2007,MDI,1,2,44.316,-68.4514,5,48.5,9,26,5.1,6,7,dmr,75
2007,MDI,4,4,44.1133,-68.4344,5,64.5,65,46.5,0,6,7,dmr,81
2007,MDI,3,4,44.1131,-68.4033,5,44.5,49,34.5,0,6,7,dmr,82
2007,MDI,2,1,44.4022,-68.3927,5,9,25.5,0,0.4,6,7,dmr,76
2007,MDI,3,4,44.1307,-68.3467,5,22,58.5,7,0,6,7,dmr,84
2007,MDI,4,4,44.1801,-68.3337,5,40,75.5,66,0,6,7,dmr,85
2007,MDI,3,4,44.206,-68.3229,5,55.5,61,53,0,6,7,dmr,86
2007,MDI,4,4,44.2423,-68.2079,5,69,50,86,0,6,8,dmr,87
2007,MDI,1,2,44.4009,-68.2056,5,72,7.5,91,1.8,6,8,dmr,92
2007,MDI,2,2,44.3862,-68.1791,5,86,56.5,72.5,0,6,8,dmr,91
2007,MDI,3,3,44.3321,-68.1745,5,99.5,51.5,56,1.9,6,8,dmr,90
2007,MDI,2,1,44.4626,-68.1609,5,70.5,15.7,12,7.5,6,8,dmr,94
2007,MDI,3,2,44.3813,-68.1306,5,73.5,22,67.5,0,6,8,dmr,95
2007,MDI,3,2,44.3632,-68.1054,5,55,76,86.5,0,6,8,dmr,98
2007,MDI,3,3,44.3586,-68.0931,5,68,54.5,74.5,2.6,6,8,dmr,97
2007,Downeast,4,4,44.33,-68.0338,5,64,72.5,47.5,0.1,6,10,dmr,100
2007,Downeast,4,3,44.3851,-68.0129,5,83,25,90.5,0,6,10,dmr,104
2007,Downeast,5,5,44.3669,-67.9928,5,84.5,55,51.5,0,6,10,dmr,105
2007,Downeast,2,3,44.4072,-67.9607,5,69,54,87.5,0,6,10,dmr,106
2007,Downeast,4,4,44.4069,-67.9166,5,71.5,43.5,37,0,6,10,dmr,108
2007,Downeast,5,4,44.3888,-67.8919,5,86,28.5,97.5,0,6,10,dmr,109
2007,Downeast,4,3,44.429,-67.8476,5,56,58.5,42,0,6,18,dmr,111
2007,Downeast,4,4,44.446,-67.8216,5,74.5,55,59,0,6,18,dmr,112
2007,Downeast,2,2,44.5142,-67.8014,5,26,70,45,0,6,18,dmr,113
2007,Downeast,3,3,44.4955,-67.7388,5,21,85.5,50.5,0,6,18,dmr,115
2007,Downeast,3,3,44.4819,-67.6823,5,35.5,86.5,39,1.2,6,18,dmr,117
2007,Downeast,3,3,44.4721,-67.6766,5,41,69.5,73,0.1,6,18,dmr,118
2007,Downeast,2,3,44.4862,-67.6638,5,37.5,72.5,75,0,6,18,dmr,119
2007,Downeast,2,3,44.4854,-67.6133,5,64,24,54.5,0.2,6,18,dmr,120
2007,Downeast,2,3,44.5301,-67.5459,5,9.5,86,86,0,6,19,dmr,126
2007,Downeast,4,4,44.4752,-67.5443,5,48.5,93,57,0.1,6,19,dmr,123
2007,Downeast,1,3,44.5604,-67.5232,5,41.5,76.5,92.5,0,6,19,dmr,127
2007,Downeast,2,3,44.5736,-67.4853,5,14,73.5,95.5,0,6,19,dmr,128
2007,Downeast,4,4,44.5547,-67.467,5,31,85,40,3.4,6,19,dmr,130
2007,Downeast,4,4,44.572,-67.4097,5,21.5,77.5,76.5,1.6,6,19,dmr,132
2007,Downeast,3,3,44.5976,-67.3692,5,45,84.5,34,1.6,6,27,dmr,135
